Frecuencia (Hz),Magnitud
9657.6416015625,344.6894978743311
9668.408203125,341.7338288473847
9679.1748046875,314.381753451564
9689.94140625,355.7553176016137
9700.7080078125,367.841202529378
9711.474609375,360.26655287909796
9722.2412109375,291.95489532321454
9733.0078125,358.84298896424417
9743.7744140625,356.39129766946803
9754.541015625,370.8286055110631
9765.3076171875,312.2783492096435
9776.07421875,358.3012687451828
9786.8408203125,317.10906531639773
9797.607421875,346.9931514050244
9808.3740234375,321.4709306540015
9819.140625,323.5013295452433
9829.9072265625,334.947430490239
9840.673828125,328.26423271050544
9851.4404296875,333.2085425807104
9862.20703125,326.10081728239874
9872.9736328125,292.34946849592467
9883.740234375,316.9518236812747
9894.5068359375,311.5001512204894
9905.2734375,291.49320633364323
9916.0400390625,349.07751885306675
9926.806640625,344.8958695181868
9937.5732421875,306.12783251845536
9948.33984375,325.1978190587841
9959.1064453125,347.0824124922097
9969.873046875,364.1442551582328
9980.6396484375,323.94994317654175
9991.40625,341.4115864683067
10002.1728515625,310.00438248165676
10012.939453125,345.72537099569973
10023.7060546875,358.01903217716807
10034.47265625,356.57362883259685
10045.2392578125,337.14255419906493
10056.005859375,314.4611718757321
10066.7724609375,335.9442418005774
10077.5390625,307.1763720248995
10088.3056640625,339.4282665472944
10099.072265625,364.0977572935875
10109.8388671875,301.8253846967146
10120.60546875,351.978260476971
10131.3720703125,302.26122810169375
10142.138671875,311.4634471785477
10152.9052734375,355.6926001665452
10163.671875,360.8300085283871
10174.4384765625,367.01391548290576
10185.205078125,334.844444436042
10195.9716796875,336.6894054627616
10206.73828125,312.14510581261334
10217.5048828125,350.9947570558542
10228.271484375,351.5053125297144
10239.0380859375,319.70329145607786
10249.8046875,310.77389712598483
10260.5712890625,346.8345651111297
10271.337890625,325.64315688664635
10282.1044921875,307.3338935717457
10292.87109375,335.9681550691957
10303.6376953125,347.980890779649
10314.404296875,311.580851557499
10325.1708984375,286.66490249947407
10335.9375,349.05519892924826
10346.7041015625,349.37694466519247
10357.470703125,285.1225497612348
10368.2373046875,347.3545884307437
10379.00390625,314.62550505561734
10389.7705078125,312.9185098365055
10400.537109375,333.9249081645042
10411.3037109375,295.8683348848858
10422.0703125,302.52898442443296
10432.8369140625,310.98142412607535
10443.603515625,350.2169944305196
10454.3701171875,360.9396183076243
10465.13671875,355.7364122373754
10475.9033203125,361.25976952531477
10486.669921875,302.29714349613255
10497.4365234375,319.1264356199147
10508.203125,322.09316482742287
10518.9697265625,303.6539723066078
10529.736328125,283.3525146129002
10540.5029296875,294.43260488853826
10551.26953125,319.37527222701505
10562.0361328125,323.62742980026457
10572.802734375,342.46080935139156
10583.5693359375,315.9590098314179
10594.3359375,332.8792349002927
10605.1025390625,309.96669610477005
10615.869140625,359.0911765728163
10626.6357421875,312.4818153674412
10637.40234375,321.2002677815303
10648.1689453125,298.5127575882177
10658.935546875,305.3888800099537
10669.7021484375,306.9881500671737
10680.46875,341.4354336032469
10691.2353515625,322.09180660538874
10702.001953125,292.76808785510536
10712.7685546875,289.2688982003717
10723.53515625,324.2978589284931
10734.3017578125,319.382006946541
10745.068359375,305.40252361279175
10755.8349609375,301.83280538813415
10766.6015625,297.79312859644483
10777.3681640625,333.6117347914156
10788.134765625,299.51581923991375
10798.9013671875,331.94595266135497
10809.66796875,306.59390997773926
10820.4345703125,300.2621652144439
10831.201171875,294.61582970302436
10841.9677734375,344.7771187504543
10852.734375,341.69995005526044
10863.5009765625,322.70805734194494
10874.267578125,342.16776931526215
10885.0341796875,328.23771300381964
10895.80078125,270.0829641941143
10906.5673828125,317.23062197365175
10917.333984375,333.2623148968304
10928.1005859375,315.71641382679996
10938.8671875,297.27419979077763
10949.6337890625,295.11385316690513
10960.400390625,348.00074286940963
10971.1669921875,309.0209730637717
10981.93359375,286.5205699276138
10992.7001953125,311.18411023972897
11003.466796875,309.7175450873562
11014.2333984375,334.2837028660118
11025.0,308.30180018935994
11035.7666015625,311.9684238636858
11046.533203125,284.38169168279995
11057.2998046875,294.10272134960525
11068.06640625,295.10819694785687
11078.8330078125,298.04258978458097
11089.599609375,298.27965973107285
11100.3662109375,290.62221709135275
11111.1328125,277.1775985326417
11121.8994140625,307.2059316695538
11132.666015625,304.7103509867971
11143.4326171875,294.9264007607016
11154.19921875,266.3824895423004
11164.9658203125,329.64752445918396
11175.732421875,292.95438072208697
11186.4990234375,285.9114741099227
11197.265625,357.35244132035916
11208.0322265625,275.7704763581411
11218.798828125,291.6692405325295
11229.5654296875,250.7234046113941
11240.33203125,287.7324058588658
11251.0986328125,264.3830310477228
11261.865234375,292.6035928046728
11272.6318359375,283.8324992845937
11283.3984375,311.1882631185984
11294.1650390625,288.3848559077958
11304.931640625,301.1789481584948
11315.6982421875,300.4912563032535
11326.46484375,284.39344047550196
11337.2314453125,310.5932128087588
11347.998046875,300.0227270906752
11358.7646484375,292.18155374520273
11369.53125,301.99657315310566
11380.2978515625,275.091899089456
11391.064453125,309.1345979144579
11401.8310546875,313.6884104107753
11412.59765625,330.24652803298085
11423.3642578125,263.4260509398847
11434.130859375,290.7197470754964
11444.8974609375,312.93253780627344
11455.6640625,311.9814977825815
11466.4306640625,300.7878321359428
11477.197265625,300.01511890189977
11487.9638671875,334.39344403534403
11498.73046875,283.5393320428759
11509.4970703125,292.0118936626679
11520.263671875,340.374034054477
11531.0302734375,262.49866021617424
11541.796875,313.57633152781835
11552.5634765625,267.6474403761348
11563.330078125,278.8127375967983
11574.0966796875,274.6968713541378
11584.86328125,287.2071846798212
11595.6298828125,283.0313429275158
11606.396484375,272.74692046720224
11617.1630859375,345.63498466821557
11627.9296875,246.76717891217388
11638.6962890625,284.0289219719495
11649.462890625,287.43920635679547
11660.2294921875,333.9143894654731
11670.99609375,290.2174075967332
11681.7626953125,257.15943513539395
11692.529296875,291.742200207929
11703.2958984375,312.6831247945889
11714.0625,262.53206147394775
11724.8291015625,284.08015074691434
11735.595703125,303.0794648992091
11746.3623046875,231.32265738720116
11757.12890625,333.97846209327935
11767.8955078125,306.75703338348745
11778.662109375,322.1802209511113
11789.4287109375,262.07774310498814
11800.1953125,282.408851258053
11810.9619140625,333.99584055712404
11821.728515625,316.5698262850258
11832.4951171875,299.3613319236618
11843.26171875,309.5862008357036
11854.0283203125,316.96618301222884
11864.794921875,309.63910595387716
11875.5615234375,289.2517984425936
11886.328125,271.4938702026452
11897.0947265625,275.04731197820433
11907.861328125,282.14715733520995
11918.6279296875,295.81472062496545
11929.39453125,292.94103270975023
11940.1611328125,255.08549742446613
11950.927734375,283.6908554756476
11961.6943359375,329.1279952157799
11972.4609375,301.48359879612013
11983.2275390625,310.72373247667514
11993.994140625,273.90939090385973
12004.7607421875,314.6500537623978
12015.52734375,281.0530667229723
12026.2939453125,341.8940334785726
12037.060546875,279.54216928792545
12047.8271484375,262.74031836764425
12058.59375,259.0853070117759
12069.3603515625,309.68458271979887
12080.126953125,312.9644814004673
12090.8935546875,284.4196562614142
12101.66015625,326.21397271320103
12112.4267578125,285.09159571668965
12123.193359375,267.12646290000686
12133.9599609375,310.39216730576976
12144.7265625,287.371514184463
12155.4931640625,282.41678619000123
12166.259765625,275.3557405410186
12177.0263671875,267.34442874668974
12187.79296875,261.34429607418434
12198.5595703125,260.1609768254473
12209.326171875,287.5331143952945
12220.0927734375,268.61816613551895
12230.859375,259.3635148597771
12241.6259765625,298.1886338479635
12252.392578125,315.6414527370663
12263.1591796875,287.0969723312428
12273.92578125,267.89485102875096
12284.6923828125,286.06907031648745
12295.458984375,310.20012858914424
12306.2255859375,316.5437845946925
12316.9921875,269.60957042845695
12327.7587890625,315.1752357804667
12338.525390625,290.3838715429466
12349.2919921875,316.42041326286085
12360.05859375,283.3252472483966
12370.8251953125,247.56659637698783
12381.591796875,322.2474722701637
12392.3583984375,295.0820578790003
12403.125,273.06885855037837
12413.8916015625,262.8006758151966
12424.658203125,287.18636672675046
12435.4248046875,251.8778964329337
12446.19140625,275.97767692604305
12456.9580078125,294.08019972007725
12467.724609375,266.1916685568187
12478.4912109375,303.2843280488894
12489.2578125,269.00252822193113
12500.0244140625,258.31743393756443
12510.791015625,240.94300774183912
12521.5576171875,309.24405963712474
12532.32421875,263.57457646323536
12543.0908203125,226.13757373406128
12553.857421875,259.81377468183166
12564.6240234375,288.8424761667271
12575.390625,279.2582553730476
12586.1572265625,330.01866723129075
12596.923828125,249.77777889881816
12607.6904296875,309.587807633373
12618.45703125,254.465595676093
12629.2236328125,311.4374974512271
12639.990234375,271.5415483054954
12650.7568359375,290.8080792461512
12661.5234375,267.05663208583155
12672.2900390625,265.3122224997792
12683.056640625,312.5137161730278
12693.8232421875,312.542176582189
12704.58984375,245.76214792292197
12715.3564453125,302.2619752897497
12726.123046875,275.6918056519923
12736.8896484375,249.67160521657408
12747.65625,264.26346348244886
12758.4228515625,305.92676651796273
12769.189453125,255.82996470805443
12779.9560546875,246.8027302868255
12790.72265625,257.14460160125964
12801.4892578125,247.79844609160776
12812.255859375,285.186752051052
12823.0224609375,242.20933139632763
12833.7890625,279.0956243925684
12844.5556640625,308.5223667390511
12855.322265625,278.73394979643314
12866.0888671875,272.7485570674103
12876.85546875,292.9421075068727
12887.6220703125,242.47886998215654
12898.388671875,276.4719154779081
12909.1552734375,245.71656448515577
12919.921875,230.9983806463275
12930.6884765625,254.7152590569869
12941.455078125,275.40139270543597
12952.2216796875,282.38352012621635
12962.98828125,292.1502287315983
12973.7548828125,255.05172975751233
12984.521484375,242.1962646749921
12995.2880859375,292.48500450343903
13006.0546875,252.8243195199527
13016.8212890625,265.71694147286024
13027.587890625,294.54940532776965
13038.3544921875,315.2066119407504
13049.12109375,304.01810458594247
13059.8876953125,292.29096427050126
13070.654296875,238.11963080315232
13081.4208984375,294.5853173068734
13092.1875,250.65616228761226
13102.9541015625,242.6309232793022
13113.720703125,274.4743054126145
13124.4873046875,274.0920638452262
13135.25390625,289.56898916882903
13146.0205078125,255.51172954542614
13156.787109375,265.5364002984179
13167.5537109375,289.20673224232866
13178.3203125,291.7414661168628
13189.0869140625,260.9086327763668
13199.853515625,291.0479736460953
13210.6201171875,276.97335224383744
13221.38671875,255.71228488940798
13232.1533203125,239.31347377053828
13242.919921875,245.31781501992413
13253.6865234375,253.61209064169464
13264.453125,279.8496549122757
13275.2197265625,270.11590892563686
13285.986328125,227.7195381183926
13296.7529296875,237.25959925068685
13307.51953125,278.83441643358316
13318.2861328125,283.06746037775775
13329.052734375,268.9253187759363
13339.8193359375,275.9508979304005
13350.5859375,229.31368805451498
13361.3525390625,241.01390802662442
13372.119140625,272.30459705632944
13382.8857421875,292.4747585057552
13393.65234375,281.46022578502
13404.4189453125,251.03697852423477
13415.185546875,272.04596000068204
13425.9521484375,295.24151283348186
13436.71875,279.95172618258465
13447.4853515625,260.356146388161
13458.251953125,256.24133610083607
13469.0185546875,233.7350662913104
13479.78515625,245.80666358243704
13490.5517578125,252.26968197212102
13501.318359375,272.2228730052309
13512.0849609375,293.47547375951694
13522.8515625,286.1479056135637
13533.6181640625,253.44384612403715
13544.384765625,286.54334176714684
13555.1513671875,278.8121803605004
13565.91796875,280.0617840742274
13576.6845703125,240.13387461135653
13587.451171875,279.5356876944173
13598.2177734375,284.99509130891505
13608.984375,226.46456035135003
13619.7509765625,278.5032956037755
13630.517578125,264.98536830241073
13641.2841796875,251.71080668084076
13652.05078125,264.48084879908293
13662.8173828125,250.57832795007124
13673.583984375,224.46837733039916
13684.3505859375,263.82608509196274
13695.1171875,210.00896310257082
13705.8837890625,263.80024665496217
13716.650390625,252.4731812852646
13727.4169921875,232.39539018638035
13738.18359375,233.06892499432448
13748.9501953125,218.6959458426536
13759.716796875,227.91898923563633
13770.4833984375,252.20239736691195
13781.25,272.6317105133004
13792.0166015625,252.60806796712606
13802.783203125,250.6898951576012
13813.5498046875,277.5482673151401
13824.31640625,268.1986899212579
13835.0830078125,305.1280696178425
13845.849609375,242.24203271114925
13856.6162109375,271.12932156571
13867.3828125,255.70799133051972
13878.1494140625,236.2433096225591
13888.916015625,278.52730457429897
13899.6826171875,208.79573298800517
13910.44921875,279.57214911698435
13921.2158203125,247.92004351337917
13931.982421875,282.75390574834466
13942.7490234375,232.37104882822607
13953.515625,275.148235933108
13964.2822265625,249.06370684901174
13975.048828125,216.1727808116319
13985.8154296875,289.17374029146595
13996.58203125,258.12518648166963
14007.3486328125,280.2163843929063
14018.115234375,238.8421513275676
14028.8818359375,274.7335430485659
14039.6484375,265.86009660001116
14050.4150390625,264.5676485576571
14061.181640625,228.30846422275883
14071.9482421875,224.63453278837235
14082.71484375,227.0794216767108
14093.4814453125,263.22883413870113
14104.248046875,289.4608996451046
14115.0146484375,246.76422847871362
14125.78125,235.8105229108238
14136.5478515625,245.316408474371
14147.314453125,271.7127051961852
14158.0810546875,279.14793172438647
14168.84765625,239.67308166541844
14179.6142578125,245.48869512461758
14190.380859375,260.17727914943396
14201.1474609375,264.6385949814739
14211.9140625,259.21708333504705
14222.6806640625,286.26270706457467
14233.447265625,225.13621906605673
14244.2138671875,253.3260341572841
14254.98046875,192.8896872292162
14265.7470703125,268.0127903973013
14276.513671875,235.0405405558092
14287.2802734375,262.09114455852256
14298.046875,259.4153665429546
14308.8134765625,287.099309032668
14319.580078125,218.23633687236563
14330.3466796875,220.26442026801655
14341.11328125,218.63562730912034
14351.8798828125,220.48346180500275
14362.646484375,205.5135935388635
14373.4130859375,242.90788507364968
14384.1796875,256.4068824132216
14394.9462890625,272.11158503773606
14405.712890625,279.45551015842017
14416.4794921875,255.06632878602437
14427.24609375,239.67073984268097
14438.0126953125,235.0504897196128
14448.779296875,224.7231485361826
14459.5458984375,226.8573940991872
14470.3125,233.8026414724031
14481.0791015625,272.48415312419513
14491.845703125,279.6349117491503
14502.6123046875,269.82356708979586
14513.37890625,283.4690175362538
14524.1455078125,268.84721754756254
14534.912109375,258.6605257144257
14545.6787109375,253.08176825348067
14556.4453125,296.5419390984961
14567.2119140625,238.6969518450812
14577.978515625,233.16119380440077
14588.7451171875,261.5605247188987
14599.51171875,277.31698157857033
14610.2783203125,254.44019040475857
14621.044921875,261.76176028667703
14631.8115234375,283.5173906036548
14642.578125,275.88792630016434
14653.3447265625,216.34257663085498
14664.111328125,272.3886924141601
14674.8779296875,272.9892443780635
14685.64453125,238.0288965976594
14696.4111328125,258.37815698072524
14707.177734375,244.098284904371
14717.9443359375,228.24393227472464
14728.7109375,278.77127048035504
14739.4775390625,285.7410901225459
14750.244140625,262.8279565320794
14761.0107421875,204.54154711925332
14771.77734375,252.1878168234838
14782.5439453125,237.07755985761247
14793.310546875,253.3516071575345
14804.0771484375,275.48940903312143
14814.84375,251.2164166446842
14825.6103515625,287.72353961010396
14836.376953125,255.3715254982192
14847.1435546875,251.8945606959457
14857.91015625,259.0303753545659
14868.6767578125,284.44575144820027
14879.443359375,255.08794292329384
14890.2099609375,288.0611523687906
14900.9765625,222.66912594002767
14911.7431640625,243.1603317886915
14922.509765625,230.9903704137964
14933.2763671875,244.7610795250173
14944.04296875,254.84833118443373
14954.8095703125,215.829716103706
14965.576171875,226.1536497691257
14976.3427734375,274.4231325147942
14987.109375,222.60558589731002
14997.8759765625,269.1314787668969
15008.642578125,251.6869197819756
15019.4091796875,218.23982614363567
15030.17578125,271.8200745088852
15040.9423828125,219.33088976750602
15051.708984375,227.0553593863443
15062.4755859375,225.90409655643458
15073.2421875,232.01498662736978
15084.0087890625,267.0430892685864
15094.775390625,269.45833433619947
15105.5419921875,284.5512661523286
15116.30859375,269.9850731564279
15127.0751953125,272.9461063749189
15137.841796875,272.3802341694578
15148.6083984375,235.50809861038627
15159.375,244.08922337691396
15170.1416015625,249.40603034821234
15180.908203125,220.03242526380237
15191.6748046875,202.96510470503262
15202.44140625,278.60272179081215
15213.2080078125,219.68500895606084
15223.974609375,268.5428721835046
15234.7412109375,238.92767857314817
15245.5078125,245.7626347956051
15256.2744140625,240.34832509362315
15267.041015625,210.82028381647882
15277.8076171875,262.1689510378146
15288.57421875,203.55121784664144
15299.3408203125,245.89966991893738
15310.107421875,228.0443826455029
15320.8740234375,259.87847242352757
15331.640625,215.70405450642744
15342.4072265625,223.3671633960779
15353.173828125,254.82778219692685
15363.9404296875,261.48082344370727
15374.70703125,255.94180612270128
15385.4736328125,247.1115093911716
15396.240234375,220.9382374772869
15407.0068359375,242.19322807261767
15417.7734375,222.37199351635329
15428.5400390625,246.69545060620334
15439.306640625,229.7644065862535
15450.0732421875,261.7537793477197
15460.83984375,215.70013647735638
15471.6064453125,263.2889127907835
15482.373046875,238.58234182493135
15493.1396484375,266.6887365842504
15503.90625,252.11444229006514
15514.6728515625,250.73267779801134
15525.439453125,221.89426782112398
15536.2060546875,247.6035069032738
15546.97265625,198.12677578846623
15557.7392578125,252.8629594571749
15568.505859375,248.66322338279176
15579.2724609375,219.02678598422244
15590.0390625,234.05439878704283
15600.8056640625,209.68311419139164
15611.572265625,242.65749531523448
15622.3388671875,224.77138212444677
15633.10546875,235.64146196239778
15643.8720703125,210.02528344909592
15654.638671875,281.8585923242331
15665.4052734375,224.56634162904447
15676.171875,225.38132121457582
15686.9384765625,236.34347907500378
15697.705078125,255.869208846648
15708.4716796875,260.28486093360146
15719.23828125,213.3659959065881
15730.0048828125,268.0540556988061
15740.771484375,240.60618616785624
15751.5380859375,264.82581207653254
15762.3046875,260.36167983098045
15773.0712890625,255.96096268228806
15783.837890625,229.40209900525323
15794.6044921875,249.27210307129934
15805.37109375,216.01542285954608
15816.1376953125,260.86174916106523
15826.904296875,213.12388561508146
15837.6708984375,250.03449277221745
15848.4375,249.7384946325295
15859.2041015625,220.94633128247034
15869.970703125,277.87670568707955
15880.7373046875,225.48204827828837
15891.50390625,211.9668778940135
15902.2705078125,215.2037900339277
15913.037109375,257.75477912389925
15923.8037109375,213.49399293769451
15934.5703125,218.72048868765478
15945.3369140625,226.3310765524413
15956.103515625,208.4373241535811
15966.8701171875,217.04469380330713
15977.63671875,227.47730532702528
15988.4033203125,200.1785529385015
15999.169921875,233.9238666717643
16009.9365234375,274.16318732539315
16020.703125,261.92796626854977
16031.4697265625,212.31917140780888
16042.236328125,223.83233482794682
16053.0029296875,260.9654547157785
16063.76953125,246.33064641993215
16074.5361328125,228.80076152673243
16085.302734375,242.61301405668706
16096.0693359375,276.4884808297565
16106.8359375,260.9920582702479
16117.6025390625,242.2960699527798
16128.369140625,215.45886117719868
16139.1357421875,237.5499668933816
16149.90234375,246.83948947038184
16160.6689453125,262.05049688023627
16171.435546875,209.0879887627756
16182.2021484375,243.16536116803059
16192.96875,244.4040140688776
16203.7353515625,220.51753780569885
16214.501953125,212.25350293442122
16225.2685546875,220.1911613778658
16236.03515625,254.13808074026616
16246.8017578125,253.50175613338968
16257.568359375,210.31708055737397
16268.3349609375,226.90578834493866
16279.1015625,200.18144207009053
16289.8681640625,260.13469994564394
16300.634765625,229.16021886103744
16311.4013671875,247.00886963063368
16322.16796875,276.31971675325815
16332.9345703125,247.1296092424752
16343.701171875,259.4552650534378
16354.4677734375,214.19355542998957
16365.234375,206.89299603712365
16376.0009765625,231.42975603301815
16386.767578125,210.61483408937414
16397.5341796875,245.2465175979399
16408.30078125,187.48072433489457
16419.0673828125,217.81326610142523
16429.833984375,243.61759708029112
16440.6005859375,201.51189054813455
16451.3671875,254.95881860765522
16462.1337890625,223.0140911330895
16472.900390625,215.1110564637503
16483.6669921875,243.34431735284016
16494.43359375,252.77204041848717
16505.2001953125,266.81171549454183
16515.966796875,237.49381289038803
16526.7333984375,273.96358617865957
16537.5,255.11714721661696
16548.2666015625,246.32387171969313
16559.033203125,267.6906356645586
16569.7998046875,219.1388753001138
16580.56640625,237.4063555488419
16591.3330078125,207.90262732071363
16602.099609375,211.71961225379894
16612.8662109375,204.6580262276983
16623.6328125,243.41099172954407
16634.3994140625,220.24255477829578
16645.166015625,256.6085268037745
16655.9326171875,250.51917498357489
16666.69921875,254.01317278403644
16677.4658203125,219.14814215828096
16688.232421875,203.9520793693065
16698.9990234375,208.27224811439913
16709.765625,221.8025617843398
16720.5322265625,271.71259552578937
16731.298828125,260.18124445421597
16742.0654296875,198.22819291053284
16752.83203125,271.5014396299632
16763.5986328125,223.03929246057015
16774.365234375,217.44757090420484
16785.1318359375,201.60792835578158
16795.8984375,214.98173158426832
16806.6650390625,201.7322309777205
16817.431640625,240.0347209308805
16828.1982421875,252.5504854977646
16838.96484375,209.55324292188635
16849.7314453125,205.7704221120848
16860.498046875,219.30471798143395
16871.2646484375,231.95492392474665
16882.03125,264.3566722571029
16892.7978515625,209.85407078461176
16903.564453125,248.44801626711407
16914.3310546875,214.46006317808855
16925.09765625,215.77826338772718
16935.8642578125,254.97068480834275
16946.630859375,240.36275643494477
16957.3974609375,216.68764047094584
16968.1640625,216.99151771003127
16978.9306640625,239.87093450029752
16989.697265625,246.8504573207341
17000.4638671875,235.9878712083265
17011.23046875,245.92559267319075
17021.9970703125,213.0902584379068
17032.763671875,254.62692922970518
17043.5302734375,194.55525016068074
17054.296875,209.86675418800127
17065.0634765625,196.1001272291308
17075.830078125,221.93101102548383
17086.5966796875,239.2045814783751
17097.36328125,258.6890627307123
17108.1298828125,244.67903482780298
17118.896484375,249.16995046438257
17129.6630859375,232.24942896546148
17140.4296875,250.62486621271015
17151.1962890625,248.07170789477897
17161.962890625,252.1431159650128
17172.7294921875,258.6194496367608
17183.49609375,258.91398476781256
17194.2626953125,245.09988528247374
17205.029296875,261.8894206722663
17215.7958984375,215.25293915330323
17226.5625,222.07314894446054
17237.3291015625,226.83367997646923
17248.095703125,242.25008195954888
17258.8623046875,238.10292838122209
17269.62890625,240.47324368788915
17280.3955078125,244.18788169616988
17291.162109375,200.93946291989792
17301.9287109375,237.73022771625526
17312.6953125,239.94535844413272
17323.4619140625,218.82911342664426
17334.228515625,209.54622409753833
17344.9951171875,248.15524286039718
17355.76171875,211.08080369278184
17366.5283203125,222.92951761514166
17377.294921875,243.6044918684699
17388.0615234375,253.5940387526207
17398.828125,209.64494530768854
17409.5947265625,226.48085694218074
17420.361328125,246.16032833226683
17431.1279296875,192.64590666850378
17441.89453125,217.9526091013341
17452.6611328125,225.26830969578626
17463.427734375,205.02384718215393
17474.1943359375,208.9307019235698
17484.9609375,204.2712737092933
17495.7275390625,229.51124920570726
17506.494140625,240.16684008457705
17517.2607421875,212.3520363475421
17528.02734375,228.93346327490602
17538.7939453125,232.39496640341844
17549.560546875,227.80100112994631
17560.3271484375,260.24862086726773
17571.09375,243.96961425931363
17581.8603515625,253.83935832739976
17592.626953125,229.94625622733793
17603.3935546875,234.93809397469144
17614.16015625,244.569427216419
17624.9267578125,219.66022653728976
17635.693359375,210.3558890180524
17646.4599609375,188.286892889702
17657.2265625,240.92024366560605
17667.9931640625,192.5636620355473
17678.759765625,234.66075698876404
17689.5263671875,204.16185519712423
17700.29296875,172.95453854284528
17711.0595703125,242.39103544707126
17721.826171875,221.96965415404634
17732.5927734375,218.56316803698576
17743.359375,267.42838805749153
17754.1259765625,230.62349012253583
17764.892578125,242.52032315579237
17775.6591796875,222.0597183005537
17786.42578125,207.6394763093869
17797.1923828125,211.06085385804386
17807.958984375,233.0633042058588
17818.7255859375,244.52293032361868
17829.4921875,269.84188575710516
17840.2587890625,245.39740766287588
17851.025390625,260.38625367939477
17861.7919921875,228.9317313762666
17872.55859375,215.43660249626294
17883.3251953125,217.14172475955277
17894.091796875,243.79610653282217
17904.8583984375,252.95909157541644
17915.625,237.67754730880512
17926.3916015625,200.4466670120116
17937.158203125,226.96822501683462
17947.9248046875,226.54277630468607
17958.69140625,197.26625144883562
17969.4580078125,224.67875822785598
17980.224609375,269.57745367771986
17990.9912109375,243.9377793994709
18001.7578125,245.77065353937513
18012.5244140625,223.9173966275889
18023.291015625,215.09714040165213
18034.0576171875,216.80296927885672
18044.82421875,193.132376189925
18055.5908203125,243.15269515941185
18066.357421875,227.4268636410364
18077.1240234375,244.12250453716794
18087.890625,214.1889081217612
18098.6572265625,230.55990663615
18109.423828125,219.04109688401604
18120.1904296875,210.46173048543045
18130.95703125,197.4309436004525
18141.7236328125,194.21827771969583
18152.490234375,237.17601981703075
18163.2568359375,250.31219047384613
18174.0234375,252.61462847033476
18184.7900390625,249.99258535975363
18195.556640625,224.17132963999566
18206.3232421875,263.47307909316925
18217.08984375,193.0693135285305
18227.8564453125,200.3217732981523
18238.623046875,235.81555475248797
18249.3896484375,206.00588742196055
18260.15625,205.49432154074734
18270.9228515625,221.11360976198398
18281.689453125,201.22422106442758
18292.4560546875,201.04581671875806
18303.22265625,227.65212415365596
18313.9892578125,238.35455487934334
18324.755859375,186.19213654964415
18335.5224609375,203.18552647505064
18346.2890625,265.86331608412047
18357.0556640625,223.49632792820873
18367.822265625,234.6333755109225
18378.5888671875,258.5848397947553
18389.35546875,218.2287930512359
18400.1220703125,230.6677124997645
18410.888671875,250.82827926771222
18421.6552734375,234.0708858495691
18432.421875,230.27690741969386
18443.1884765625,241.47481051611888
18453.955078125,250.6577632508598
18464.7216796875,196.48569168940355
18475.48828125,212.5376353962958
18486.2548828125,179.67818602642376
18497.021484375,237.45686823569602
18507.7880859375,237.9439329060246
18518.5546875,233.8391252517555
18529.3212890625,252.04354760736837
18540.087890625,239.37413311559874
18550.8544921875,228.0986723104621
18561.62109375,223.8694774358637
18572.3876953125,217.64819482363328
18583.154296875,239.36502823448734
18593.9208984375,183.62575049057426
18604.6875,249.7131776400369
18615.4541015625,251.9063686630825
18626.220703125,195.15600677950928
18636.9873046875,256.30882062037574
18647.75390625,231.06959977468028
18658.5205078125,208.3346867833218
18669.287109375,212.21349659549037
18680.0537109375,214.70616401967425
18690.8203125,186.02541814457487
18701.5869140625,204.61017853492453
18712.353515625,245.34221290845076
18723.1201171875,246.41817085966204
18733.88671875,240.56942686661313
18744.6533203125,200.1012716734246
18755.419921875,231.16192715556122
18766.1865234375,272.58719126806943
18776.953125,242.9445362642596
18787.7197265625,221.10316515685
18798.486328125,177.8229147627408
18809.2529296875,240.61626550737512
18820.01953125,186.46180686582258
18830.7861328125,277.4940345278175
18841.552734375,235.9854639511045
18852.3193359375,216.93460566411503
18863.0859375,214.70022642759483
18873.8525390625,251.3189744356924
18884.619140625,183.21187822478757
18895.3857421875,198.50273751220908
18906.15234375,195.36623598512872
18916.9189453125,192.80253347443232
18927.685546875,242.71230935409477
18938.4521484375,221.89174417762808
18949.21875,218.2977564127899
18959.9853515625,212.865678112388
18970.751953125,252.42213076384257
18981.5185546875,237.56530741698543
18992.28515625,231.93239642152804
19003.0517578125,221.60605901885043
19013.818359375,221.95943341160662
19024.5849609375,249.00251611875603
19035.3515625,245.07070539212694
19046.1181640625,252.55914537769124
19056.884765625,195.3594644077582
19067.6513671875,231.15622752524868
19078.41796875,214.092302539615
19089.1845703125,239.5965450804925
19099.951171875,225.02449490382645
19110.7177734375,257.72908960643133
19121.484375,217.59935728908843
19132.2509765625,227.16528657754677
19143.017578125,214.72499675391893
19153.7841796875,222.25845694985827
19164.55078125,210.77955503001292
19175.3173828125,201.29385620689052
19186.083984375,184.6228507804104
19196.8505859375,238.23807851872382
19207.6171875,214.87316198285487
19218.3837890625,229.98779080892646
19229.150390625,231.03145790031112
19239.9169921875,232.39355611322864
19250.68359375,246.19237525418959
19261.4501953125,202.62648554881255
19272.216796875,192.9130292628889
19282.9833984375,236.70099424741989
19293.75,196.33314076509888
19304.5166015625,217.14188088108827
19315.283203125,243.85738802987575
19326.0498046875,223.471497962325
19336.81640625,212.9646621936929
19347.5830078125,210.38378527940057
19358.349609375,231.11117626658734
19369.1162109375,198.48482195561482
19379.8828125,253.09582355749112
19390.6494140625,250.45953314877335
19401.416015625,189.01026824337976
19412.1826171875,221.04796248599905
19422.94921875,235.37004205044656
